UTC Time,Latitude,Longitude,Altitude(m),Speed(m/s),Vx(m/s),Vy(m/s),Vz(m/s),Satellites Used
2026-03-22 07:07:22,32.10563257,34.99423454,121.309,28.247,-20.844,14.085,12.845,8
2026-03-22 07:07:23,32.10568878,34.99446981,115.036,26.044,-20.427,13.749,8.485,7
2026-03-22 07:07:24,32.10579899,34.99470791,126.734,25.916,-16.293,16.396,11.719,7
2026-03-22 07:07:25,32.10594555,34.99493021,124.848,25.993,-17.943,14.365,12.137,8
2026-03-22 07:07:26,32.10597887,34.99524131,116.222,26.953,-20.54,16.114,6.701,8
2026-03-22 07:07:27,32.1060479,34.9954734,127.831,25.527,-15.46,18.169,9.082,7
2026-03-22 07:07:28,32.10613517,34.99574806,134.934,26.683,-14.937,19.597,10.238,8
2026-03-22 07:07:29,32.10620406,34.99596159,138.734,24.764,-13.862,18.169,9.539,7
2026-03-22 07:07:30,32.10620715,34.99628927,140.591,26.807,-14.957,21.355,6.234,5
2026-03-22 07:07:31,32.10633885,34.9965357,136.757,26.529,-17.918,17.909,7.874,5
2026-03-22 07:07:32,32.1063069,34.99681864,157.445,27.33,-10.518,23.948,7.922,5
2026-03-22 07:07:33,32.10641359,34.99713199,129.644,28.769,-22.872,17.215,2.852,5
2026-03-22 07:07:34,32.10646507,34.99744149,114.185,30.391,-25.71,16.201,0.359,7
2026-03-22 07:07:35,32.10647835,34.99766215,136.025,25.706,-14.399,20.61,5.357,7
2026-03-22 07:07:36,32.10648731,34.99796484,135.647,26.741,-15.472,21.533,3.471,7
2026-03-22 07:07:37,32.10654844,34.99822069,139.621,26.097,-14.901,20.778,5.224,7
2026-03-22 07:07:38,32.106589,34.99844166,140.58,24.19,-14.242,18.939,4.862,7
2026-03-22 07:07:39,32.10659775,34.99882677,133.859,28.959,-18.919,21.849,1.817,7
2026-03-22 07:07:40,32.10660901,34.99907476,144.82,26.94,-13.897,22.757,3.844,7
2026-03-22 07:07:41,32.10669537,34.99931707,137.838,25.669,-17.191,18.623,4.067,7
2026-03-22 07:07:42,32.10672465,34.99963868,146.633,27.745,-15.403,22.434,5.41,7
2026-03-22 07:07:43,32.10672494,34.99995696,132.428,28.726,-20.082,20.539,0.237,7
2026-03-22 07:07:44,32.10675448,35.00013704,154.994,24.909,-10.256,21.879,6.05,7
2026-03-22 07:07:45,32.10681328,35.00042103,136.796,25.588,-18.49,17.578,1.97,7
2026-03-22 07:07:46,32.10677865,35.00076514,138.473,28.044,-17.411,21.983,0.237,7
2026-03-22 07:07:47,32.10682521,35.00097702,156.572,25.771,-10.911,22.63,5.74,7
2026-03-22 07:07:48,32.10687439,35.00124272,150.746,25.246,-14.867,19.998,4.053,8
2026-03-22 07:07:49,32.1069091,35.00157993,145.898,27.958,-18.239,21.016,2.705,7
2026-03-22 07:07:50,32.10691748,35.00173994,162.278,23.567,-10.024,20.628,5.421,7
2026-03-22 07:07:51,32.10696907,35.00212778,145.404,28.674,-20.093,20.394,1.603,5
2026-03-22 07:07:52,32.1069791,35.00238383,145.758,26.808,-17.696,20.088,1.414,6
2026-03-22 07:07:53,32.10701876,35.0026792,145.386,27.357,-17.884,20.579,2.26,5
2026-03-22 07:07:54,32.10703591,35.00290179,153.164,24.947,-13.723,20.511,3.654,7
2026-03-22 07:07:55,32.10712189,35.00313788,161.676,24.823,-12.645,20.099,7.232,6
2026-03-22 07:07:56,32.10708614,35.00346145,165.444,26.866,-12.858,23.282,3.797,6
2026-03-22 07:07:57,32.10714344,35.00375763,146.277,27.743,-20.555,18.628,0.356,6
2026-03-22 07:07:58,32.10711253,35.00390025,186.384,25.25,-3.694,23.801,7.579,6
2026-03-22 07:07:59,32.10723684,35.00427129,150.909,28.356,-22.498,17.179,1.676,6
2026-03-22 07:08:00,32.10720467,35.00450892,159.015,25.257,-15.774,19.666,1.52,5
2026-03-22 07:08:01,32.10717038,35.00480198,184.977,28.019,-7.944,26.372,5.144,6
2026-03-22 07:08:02,32.10729268,35.00509501,158.645,27.647,-20.783,18.113,2.083,5
2026-03-22 07:08:03,32.107301,35.00533877,144.695,26.817,-21.781,15.582,-1.403,5
2026-03-22 07:08:04,32.10728967,35.00560925,163.86,25.561,-13.389,21.592,2.807,6
2026-03-22 07:08:05,32.10732996,35.0058098,163.899,23.016,-13.144,18.62,3.206,6
2026-03-22 07:08:06,32.10736439,35.00610966,158.299,25.229,-16.6,18.891,2.027,6
2026-03-22 07:08:16,32.10766355,35.00865247,156.813,24.823,-16.086,18.764,2.309,5
2026-03-22 07:08:17,32.10769239,35.0089079,157.865,24.614,-15.449,18.971,2.693,4
2026-03-22 07:08:18,32.10771611,35.0091344,172.909,24.136,-10.459,20.99,5.705,5
2026-03-22 07:08:19,32.10776924,35.00939272,178.184,24.695,-11.432,20.889,6.54,4
2026-03-22 07:08:20,32.10780124,35.00970262,153.928,26.937,-20.921,16.968,-0.03,5
2026-03-22 07:08:21,32.10781439,35.00992855,172.032,24.495,-12.676,20.509,4.325,5
2026-03-22 07:08:22,32.1078437,35.01018767,180.239,25.0,-11.507,21.517,5.441,4
2026-03-22 07:08:23,32.10788603,35.01045563,181.056,25.18,-13.299,20.782,5.029,5
2026-03-22 07:08:24,32.1079168,35.01074218,180.375,25.926,-14.969,20.782,4.028,5
2026-03-22 07:08:25,32.10795801,35.01098328,177.304,24.791,-15.852,18.77,3.313,4
2026-03-22 07:08:26,32.10797216,35.01128829,166.626,26.724,-19.354,18.426,0.249,5
2026-03-22 07:08:27,32.10805656,35.01161711,147.861,30.405,-25.572,16.434,-0.669,4
2026-03-22 07:08:28,32.10805494,35.01179971,181.353,25.09,-9.973,22.039,6.658,5
2026-03-22 07:08:29,32.10807332,35.01209643,165.397,25.693,-17.194,19.048,1.293,4
2026-03-22 07:08:31,32.10817497,35.01266239,168.289,26.264,-17.026,19.773,2.993,5
2026-03-22 07:08:32,32.10816519,35.01293094,171.412,25.803,-14.977,20.907,2.092,4
2026-03-22 07:08:42,32.1080427,35.01568651,180.579,0.0,0.0,0.0,0.0,6
2026-03-22 07:08:43,32.10812487,35.0159349,174.619,10.34,-8.622,5.41,1.82,6
2026-03-22 07:08:44,32.10804081,35.01624942,179.45,17.576,-9.023,15.047,-1.039,6
2026-03-22 07:08:45,32.10802847,35.01650062,162.211,21.096,-15.401,13.611,-4.752,6
2026-03-22 07:08:46,32.107933,35.01672772,196.353,23.307,-2.843,23.118,0.82,6
2026-03-22 07:08:47,32.10793963,35.01704977,173.184,24.894,-15.24,19.234,-4.184,6
2026-03-22 07:08:48,32.10782759,35.0173298,181.706,26.162,-10.682,23.371,-4.908,6
2026-03-22 07:08:49,32.10777308,35.01761797,184.295,26.88,-10.881,24.174,-4.443,6
2026-03-22 07:08:50,32.10786643,35.01795048,127.078,35.618,-31.412,12.398,-11.323,6
2026-03-22 07:08:51,32.10774963,35.01820748,168.95,27.325,-10.541,25.106,-2.28,6
2026-03-22 07:08:52,32.10766079,35.01838512,204.717,28.896,1.467,28.712,2.898,6
2026-03-22 07:08:53,32.10763081,35.01861546,205.849,25.196,-3.217,24.975,0.853,6
2026-03-22 07:08:54,32.10758313,35.01885187,218.147,25.511,-2.719,25.331,1.335,6
2026-03-22 07:08:55,32.10757739,35.01931785,170.067,33.605,-24.958,20.336,-9.637,6
2026-03-22 07:08:56,32.10756977,35.01956054,159.135,30.292,-23.119,17.683,-8.392,6
2026-03-22 07:08:57,32.10754176,35.0198707,150.687,30.368,-22.394,18.936,-7.884,6
2026-03-22 07:08:58,32.10741687,35.02004026,203.358,28.59,-0.084,28.535,1.775,7
2026-03-22 07:08:59,32.1074163,35.02042013,179.508,28.727,-14.887,24.236,-4.027,6
2026-03-22 07:09:00,32.10737917,35.02049472,219.954,25.703,1.391,25.215,4.788,6
2026-03-22 07:09:01,32.10733022,35.02097453,161.984,33.35,-24.701,19.355,-11.291,6
2026-03-22 07:09:02,32.1072648,35.02119953,191.956,27.381,-10.116,25.282,-2.861,6
2026-03-22 07:09:03,32.10741808,35.02152451,148.29,32.197,-28.186,14.653,-5.241,6
2026-03-22 07:09:04,32.10721915,35.02171466,196.268,26.975,-3.878,26.691,-0.418,6
2026-03-22 07:09:05,32.10709553,35.02199293,191.086,27.02,-7.407,25.283,-5.998,6
2026-03-22 07:09:06,32.10707748,35.02236387,182.021,29.734,-14.648,25.12,-6.204,6
2026-03-22 07:09:07,32.10700082,35.02251041,220.037,28.071,0.064,28.032,1.48,5
2026-03-22 07:09:08,32.10692019,35.02289117,192.067,29.343,-14.415,24.244,-8.088,6
2026-03-22 07:09:09,32.10686896,35.02312224,206.605,26.902,-8.633,25.21,-3.687,6
2026-03-22 07:09:10,32.10676189,35.02336879,223.442,27.858,-3.783,27.472,-2.656,7
2026-03-22 07:09:11,32.10666284,35.02358308,220.099,25.255,-5.928,23.799,-6.026,6
2026-03-22 07:09:12,32.10655064,35.02391087,209.688,28.32,-11.382,23.908,-10.045,7
2026-03-22 07:09:13,32.10645029,35.02418539,214.779,28.264,-9.428,25.18,-8.715,7
2026-03-22 07:09:14,32.10630719,35.02444026,218.265,28.43,-7.449,25.602,-9.865,7
2026-03-22 07:09:15,32.1061706,35.02464656,221.767,26.9,-5.331,24.269,-10.306,7
2026-03-22 07:09:16,32.1060786,35.02493442,204.492,28.071,-12.453,21.347,-13.313,7
2026-03-22 07:09:17,32.10593121,35.02510188,231.901,26.463,-0.65,25.31,-7.699,7
2026-03-22 07:09:18,32.10578591,35.02535796,226.442,26.913,-4.649,24.007,-11.239,7
2026-03-22 07:09:19,32.10567444,35.02574962,207.462,31.986,-14.39,24.331,-14.967,7
2026-03-22 07:09:20,32.10552254,35.02598458,211.803,29.91,-9.589,24.762,-13.765,7
2026-03-22 07:09:21,32.10541286,35.02615219,213.748,25.849,-6.728,21.902,-11.966,7
2026-03-22 07:09:22,32.10526293,35.02639218,216.338,26.745,-5.624,23.093,-12.263,7
2026-03-22 07:09:23,32.10514871,35.02657437,241.64,26.769,1.903,25.955,-6.27,8
2026-03-22 07:09:24,32.1050374,35.02690928,219.645,28.229,-10.07,23.156,-12.62,8
2026-03-22 07:09:25,32.10489854,35.02716383,224.039,28.272,-7.659,24.497,-11.856,8
2026-03-22 07:09:26,32.10476814,35.02742623,209.369,28.998,-11.834,21.722,-15.132,8
2026-03-22 07:09:27,32.10464248,35.0276468,214.845,27.097,-7.935,22.618,-12.637,8
2026-03-22 07:09:28,32.10449516,35.02782323,232.288,26.177,-0.901,24.411,-9.409,8
2026-03-22 07:09:29,32.10438126,35.02812434,228.4,27.624,-5.946,24.741,-10.752,8
2026-03-22 07:09:30,32.10422904,35.02838784,237.873,28.986,-3.711,26.893,-10.157,8
2026-03-22 07:09:31,32.1040896,35.0286488,229.785,28.754,-7.434,24.518,-13.053,8
2026-03-22 07:09:32,32.10396403,35.02887516,235.558,27.54,-5.34,24.531,-11.322,8
2026-03-22 07:09:33,32.1038216,35.02919253,231.6,29.994,-8.431,25.688,-12.987,7
2026-03-22 07:09:34,32.1036666,35.02939802,236.711,28.3,-5.102,24.857,-12.529,7
2026-03-22 07:09:35,32.10357746,35.02965012,235.707,27.121,-7.082,23.719,-11.08,7
2026-03-22 07:09:36,32.10335132,35.02996998,218.958,32.46,-11.463,23.923,-18.706,8
2026-03-22 07:09:37,32.10326121,35.03018947,238.771,28.54,-4.398,26.213,-10.398,8
2026-03-22 07:09:38,32.10317936,35.03045402,225.324,27.579,-10.523,22.399,-12.172,8
2026-03-22 07:09:39,32.10300339,35.03075447,231.125,30.173,-7.819,26.237,-12.682,8
2026-03-22 07:09:40,32.10284887,35.03101025,230.604,29.918,-7.397,25.64,-13.526,8
2026-03-22 07:09:41,32.10271454,35.03129947,231.398,30.376,-7.893,26.298,-12.994,8
2026-03-22 07:09:42,32.10258956,35.03153423,229.462,28.682,-7.948,24.351,-12.904,8
2026-03-22 07:09:43,32.10243265,35.03178163,235.54,28.902,-5.416,25.565,-12.346,8
2026-03-22 07:09:44,32.1023266,35.03204262,233.797,28.155,-7.343,24.504,-11.763,8
2026-03-22 07:09:45,32.10219578,35.03230432,229.03,28.392,-8.875,23.636,-12.987,8
2026-03-22 07:09:46,32.10208553,35.03256356,237.762,28.052,-6.393,25.387,-10.079,8
2026-03-22 07:09:47,32.10193794,35.03273774,239.537,25.906,-4.27,22.959,-11.215,8
2026-03-22 07:09:48,32.10182164,35.03298709,238.323,26.202,-6.058,22.822,-11.357,8
2026-03-22 07:09:49,32.10169121,35.03326146,234.356,27.59,-8.165,23.169,-12.558,7
2026-03-22 07:09:50,32.10158388,35.03348671,234.257,26.294,-7.737,22.298,-11.589,8
2026-03-22 07:09:51,32.10146753,35.03368564,245.362,25.194,-3.627,23.264,-8.965,8
2026-03-22 07:09:52,32.10134135,35.03387253,252.276,24.447,-1.873,22.788,-8.65,8
2026-03-22 07:09:53,32.10125485,35.03415165,239.17,25.443,-9.14,20.923,-11.226,7
2026-03-22 07:09:54,32.10114978,35.03444041,253.286,27.396,-5.799,25.649,-7.683,7
2026-03-22 07:09:55,32.10101855,35.03464017,261.219,26.275,-3.075,24.884,-7.855,8
2026-03-22 07:09:56,32.1009334,35.03485042,250.401,24.164,-7.761,20.478,-10.212,8
2026-03-22 07:09:57,32.100813,35.03514836,242.945,27.157,-10.859,21.677,-12.236,7
2026-03-22 07:09:58,32.10076049,35.03522527,272.949,22.157,1.156,21.931,-2.937,7
2026-03-22 07:09:59,32.10067617,35.03561625,251.119,27.035,-12.211,22.141,-9.571,6
2026-03-22 07:10:00,32.10054763,35.03588678,240.401,28.393,-13.683,21.302,-12.851,6
2026-03-22 07:10:01,32.10047939,35.03611098,251.192,25.638,-8.759,22.735,-7.981,6
2026-03-22 07:10:02,32.10039451,35.03636071,245.515,25.594,-10.605,21.406,-9.185,6
2026-03-22 07:10:03,32.10032061,35.03664937,239.736,26.884,-12.797,21.643,-9.516,7
2026-03-22 07:10:04,32.10032098,35.03694189,224.232,27.894,-18.328,19.008,-8.991,6
2026-03-22 07:10:05,32.1002768,35.037193,242.383,25.774,-10.551,23.297,-3.196,6
2026-03-22 07:10:06,32.10025617,35.03748361,193.699,31.972,-25.74,13.771,-13.041,6
2026-03-22 07:10:07,32.1001393,35.03763713,238.733,23.842,-4.022,23.351,-2.644,6
2026-03-22 07:10:08,32.10019552,35.03796318,223.742,25.31,-14.725,20.413,-2.66,6
2026-03-22 07:10:09,32.10022322,35.03821793,216.49,25.028,-16.904,18.338,-2.097,6
2026-03-22 07:10:10,32.10028405,35.03846013,251.239,26.748,-6.926,24.427,8.414,6
2026-03-22 07:10:11,32.10025264,35.03870803,245.299,24.179,-10.571,21.589,2.605,6
2026-03-22 07:10:12,32.10021391,35.03900362,234.273,25.513,-15.062,20.471,-2.236,7
2026-03-22 07:10:13,32.10024311,35.03921063,245.27,23.312,-11.037,20.426,2.093,7
2026-03-22 07:10:14,32.10032749,35.03946495,252.462,24.272,-11.769,20.375,5.955,7
2026-03-22 07:10:15,32.10031342,35.03973822,243.128,24.456,-15.303,19.047,1.061,7
2026-03-22 07:10:16,32.10038745,35.03995893,259.86,24.181,-10.753,20.505,6.975,6
2026-03-22 07:10:17,32.10043984,35.0402237,254.539,24.332,-14.679,18.744,5.022,6
2026-03-22 07:10:18,32.10045519,35.04046014,258.221,23.601,-13.208,19.064,4.373,6
2026-03-22 07:10:19,32.10052587,35.04062205,282.085,23.464,-6.178,20.13,10.352,7
2026-03-22 07:10:20,32.10066356,35.04097345,253.689,27.356,-21.86,15.553,5.35,6
2026-03-22 07:10:21,32.10074068,35.0411863,250.327,25.243,-20.151,14.214,5.393,6
2026-03-22 07:10:22,32.10076429,35.0413951,267.768,23.174,-12.235,18.057,7.83,7
2026-03-22 07:10:23,32.10084705,35.04174553,273.509,27.823,-14.942,21.664,9.028,7
2026-03-22 07:10:24,32.10093951,35.04193607,262.686,24.586,-17.883,15.531,6.591,7
2026-03-22 07:10:25,32.10102669,35.04221896,276.172,26.489,-14.804,19.508,10.097,7
2026-03-22 07:10:26,32.10106701,35.04239888,264.783,22.727,-16.721,14.505,5.152,7
2026-03-22 07:10:27,32.10120435,35.04262697,268.05,23.891,-16.722,14.53,8.947,7
2026-03-22 07:10:28,32.10127067,35.04291068,261.973,25.442,-19.15,15.409,6.568,7
2026-03-22 07:10:29,32.10135978,35.04321918,252.595,27.971,-22.499,15.751,5.296,8
2026-03-22 07:10:30,32.10144494,35.04337114,269.773,23.546,-13.672,16.338,10.029,7
2026-03-22 07:10:31,32.10151308,35.04360926,259.804,23.465,-17.446,14.302,6.459,7
2026-03-22 07:10:32,32.10158242,35.04386094,265.588,24.051,-15.658,16.548,7.71,8
2026-03-22 07:10:33,32.10168019,35.04412823,283.738,26.626,-12.042,20.399,12.158,7
2026-03-22 07:10:34,32.10180875,35.04439859,280.954,27.119,-16.34,18.315,11.534,7
2026-03-22 07:10:35,32.1018348,35.04466914,266.883,26.298,-20.076,16.262,4.908,7
2026-03-22 07:10:36,32.1019344,35.04486881,284.563,24.763,-13.392,18.021,10.446,7
2026-03-22 07:10:37,32.10205097,35.04517074,277.293,27.061,-18.848,17.153,9.102,8
2026-03-22 07:10:38,32.10211531,35.04538753,275.446,24.901,-17.763,15.763,7.486,7
2026-03-22 07:10:39,32.10220751,35.04566376,287.303,26.495,-15.137,19.056,10.476,7
2026-03-22 07:10:40,32.10222276,35.04597679,300.665,28.313,-12.457,23.503,9.7,7
2026-03-22 07:10:41,32.10233802,35.04623312,281.279,27.217,-20.634,16.693,6.03,7
2026-03-22 07:10:42,32.10232921,35.04651891,283.925,26.585,-17.672,19.484,3.849,7
2026-03-22 07:10:43,32.10245604,35.0467865,276.883,27.364,-20.806,16.875,5.578,6
2026-03-22 07:10:44,32.10246916,35.04706086,290.712,26.692,-14.85,21.119,6.779,6
2026-03-22 07:10:45,32.10250855,35.04735192,289.015,27.026,-16.451,20.805,5.187,6
2026-03-22 07:10:46,32.10248724,35.04769435,264.864,30.203,-23.584,18.657,-2.822,6
2026-03-22 07:10:47,32.10251509,35.0480203,269.665,29.894,-20.423,21.826,0.374,6
2026-03-22 07:10:48,32.1024845,35.04820532,285.689,25.133,-11.23,22.347,2.481,4
2026-03-22 07:11:19,32.10086663,35.05698997,278.801,25.768,-11.938,22.83,-0.52,6
2026-03-22 07:11:20,32.10081121,35.05736568,261.548,30.236,-19.027,22.703,-6.061,6
2026-03-22 07:11:21,32.10066042,35.05759456,299.466,30.288,-2.953,30.118,-1.243,5
2026-03-22 07:11:22,32.10064414,35.05790569,294.243,28.677,-9.654,26.891,-2.468,7
2026-03-22 07:11:23,32.10054583,35.05815513,283.342,27.195,-12.329,23.053,-7.492,7
2026-03-22 07:11:24,32.10047911,35.05849404,287.526,29.427,-12.3,26.024,-6.113,7
2026-03-22 07:11:25,32.10044831,35.0586956,304.832,26.431,-6.357,25.63,-1.146,7
2026-03-22 07:11:26,32.10037608,35.05902392,289.606,28.065,-13.764,23.54,-6.639,7
2026-03-22 07:11:27,32.10032533,35.05934644,292.982,29.183,-13.338,25.436,-5.172,7
2026-03-22 07:11:28,32.10021922,35.05967727,293.323,30.784,-13.036,26.99,-7.018,7
2026-03-22 07:11:29,32.10016591,35.0599646,286.313,29.671,-14.969,24.432,-7.704,7
2026-03-22 07:11:30,32.10009174,35.06024658,288.829,28.877,-12.969,24.868,-6.875,8
2026-03-22 07:11:31,32.10003074,35.06058271,292.248,30.303,-12.947,26.801,-5.69,7
2026-03-22 07:11:32,32.09996708,35.06092927,292.122,31.559,-14.092,27.629,-5.833,6
2026-03-22 07:11:33,32.09997964,35.06120312,285.671,29.101,-16.426,23.615,-4.399,7
2026-03-22 07:11:34,32.09985453,35.06151477,274.793,30.597,-17.219,23.378,-9.653,7
2026-03-22 07:11:35,32.09976503,35.0617838,290.684,29.053,-10.032,26.646,-5.777,6
2026-03-22 07:11:36,32.099677,35.06197718,324.948,29.847,0.988,29.826,0.509,5
2026-03-22 07:11:37,32.09959534,35.0623226,308.805,28.957,-9.801,26.535,-6.194,5
2026-03-22 07:11:38,32.09953297,35.06261917,325.057,29.948,-6.603,29.095,-2.606,6
2026-03-22 07:11:39,32.09958579,35.06289708,293.901,28.209,-19.65,19.266,-6.201,6
2026-03-22 07:11:40,32.09942981,35.06321087,310.354,29.405,-11.024,26.572,-6.084,6
2026-03-22 07:11:42,32.09941301,35.06370472,297.268,26.772,-13.623,22.415,-5.357,7
2026-03-22 07:11:43,32.09929609,35.0640143,296.98,28.685,-12.713,24.544,-7.669,7
2026-03-22 07:11:44,32.09921401,35.0643397,299.044,30.017,-12.531,26.296,-7.247,7
2026-03-22 07:11:45,32.09913288,35.06469694,295.864,31.985,-14.584,27.298,-8.073,7
2026-03-22 07:11:46,32.09907898,35.0649614,291.336,29.545,-14.703,24.4,-7.831,6
2026-03-22 07:11:47,32.09914823,35.06508709,303.043,22.084,-9.638,19.866,0.392,7
2026-03-22 07:11:48,32.09890751,35.06524049,342.895,28.453,6.587,27.678,-0.34,5
2026-03-22 07:12:18,32.09696925,35.07295145,303.48,25.348,-0.742,25.17,-2.911,6
2026-03-22 07:12:19,32.09695981,35.07315345,313.549,23.506,-1.853,23.432,0.039,6
2026-03-22 07:12:20,32.096815,35.0730388,385.853,37.295,24.221,26.557,9.949,6
2026-03-22 07:12:21,32.09674819,35.07362356,314.061,29.305,-16.777,20.931,-11.8,6
2026-03-22 07:12:22,32.09668014,35.07386969,324.714,26.737,-11.139,23.161,-7.373,6
2026-03-22 07:12:23,32.09661685,35.07397416,361.399,25.264,2.444,25.125,0.995,7
2026-03-22 07:12:24,32.09650132,35.07435175,346.634,27.714,-8.593,25.433,-6.883,7
2026-03-22 07:12:25,32.09646028,35.07451587,373.573,26.137,-0.454,26.133,0.054,7
2026-03-22 07:12:26,32.09646345,35.07473637,334.973,23.2,-15.823,14.935,-8.053,6
2026-03-22 07:12:27,32.09632197,35.07513894,334.482,29.814,-15.636,23.222,-10.252,6
2026-03-22 07:12:28,32.09635464,35.07532644,331.167,24.578,-15.0,18.639,-5.628,6
2026-03-22 07:12:29,32.09617359,35.07567138,331.82,29.35,-12.811,24.422,-10.042,5
2026-03-22 07:12:30,32.09606756,35.07569839,381.848,27.748,7.646,26.666,0.624,5
2026-03-22 07:12:31,32.09603864,35.07612966,353.611,27.87,-12.044,24.22,-6.714,5
2026-03-22 07:12:32,32.09599011,35.07619595,380.155,22.411,-0.367,22.407,-0.211,5
2026-03-22 07:12:33,32.09590222,35.07664172,351.299,29.552,-16.2,22.791,-9.562,5
2026-03-22 07:12:35,32.09577977,35.07709278,369.653,0.0,0.0,0.0,0.0,5
2026-03-22 07:12:36,32.09570983,35.07728647,377.242,8.505,-0.75,8.411,-1.015,5
2026-03-22 07:12:37,32.09560019,35.077583,367.742,17.089,-7.404,13.845,-6.748,5
2026-03-22 07:12:38,32.09552739,35.07763398,411.872,21.237,8.093,19.462,2.594,5
2026-03-22 07:12:39,32.0954539,35.07824754,332.893,37.756,-28.943,16.252,-17.991,5
2026-03-22 07:12:40,32.09538672,35.07830101,376.36,21.799,-5.176,20.778,-4.081,5
2026-03-22 07:12:41,32.09537835,35.07888812,301.085,44.121,-36.56,16.064,-18.762,5
2026-03-22 07:12:43,32.09518528,35.07896179,411.835,0.0,0.0,0.0,0.0,5
2026-03-22 07:12:44,32.09507198,35.07905845,438.073,12.196,7.364,9.631,1.319,5
2026-03-22 07:12:45,32.09503212,35.07972332,341.789,42.495,-35.943,8.113,-21.17,5
2026-03-22 07:12:46,32.0949347,35.07988528,383.039,23.784,-11.762,19.226,-7.596,5
2026-03-22 07:12:47,32.09488653,35.08016986,376.664,25.443,-14.072,19.74,-7.723,5
2026-03-22 07:12:48,32.09478867,35.08047685,368.639,27.996,-15.443,21.093,-10.017,5
2026-03-22 07:13:37,32.09227418,35.09426913,392.271,27.474,-14.252,22.142,-7.836,5
2026-03-22 07:13:38,32.09230673,35.09455173,394.861,26.63,-14.596,22.08,-2.928,5
2026-03-22 07:13:39,32.0923658,35.09488145,387.414,28.559,-19.12,21.184,-1.12,5
2026-03-22 07:13:40,32.09229702,35.09513503,418.563,28.623,-7.014,27.546,3.363,5
2026-03-22 07:13:41,32.09238083,35.09543019,395.895,27.328,-18.518,20.095,0.35,6
2026-03-22 07:13:42,32.09233018,35.09581882,384.108,31.603,-21.84,22.454,-4.198,6
2026-03-22 07:13:43,32.09237787,35.09617218,386.106,32.085,-21.141,24.133,-0.302,6
2026-03-22 07:13:44,32.09239924,35.09634669,406.135,26.528,-11.332,23.484,4.878,5
2026-03-22 07:13:45,32.09235874,35.09677676,396.052,31.687,-18.152,25.962,-0.738,6
2026-03-22 07:13:46,32.09235104,35.09693766,409.224,25.601,-10.584,23.219,2.067,7
2026-03-22 07:13:47,32.09239894,35.09734849,389.794,30.972,-21.581,22.189,-1.089,7
2026-03-22 07:13:48,32.09235035,35.09762928,414.817,29.839,-11.17,27.523,2.839,6
2026-03-22 07:13:49,32.09248733,35.09793792,385.775,30.408,-24.097,18.535,0.679,6
2026-03-22 07:13:50,32.09260341,35.09827078,349.648,36.387,-33.94,12.792,-2.908,6
2026-03-22 07:13:51,32.0924768,35.09858969,378.642,30.039,-16.808,24.893,-0.341,6
2026-03-22 07:13:52,32.09248942,35.09882594,403.957,28.844,-8.439,26.997,5.649,6
2026-03-22 07:13:53,32.09249737,35.09926145,365.641,33.871,-25.296,22.079,-4.454,7
2026-03-22 07:13:54,32.09251598,35.09965897,350.137,36.516,-28.466,22.256,-5.268,7
2026-03-22 07:13:55,32.09253457,35.0998816,370.562,29.214,-16.609,23.959,1.878,6
2026-03-22 07:13:56,32.09254633,35.10035306,353.844,35.828,-25.064,25.524,-1.984,7
2026-03-22 07:13:57,32.0924983,35.10054057,377.032,28.851,-11.755,26.277,1.932,7
2026-03-22 07:13:58,32.09254215,35.10087426,368.229,29.579,-17.585,23.765,0.937,7
2026-03-22 07:13:59,32.09255189,35.1011088,373.446,26.69,-14.385,22.39,2.036,6
2026-03-22 07:14:00,32.09254853,35.10151973,363.991,31.58,-20.11,24.332,-0.914,6
2026-03-22 07:14:01,32.09258733,35.10177415,365.335,28.581,-17.966,22.195,1.196,6
2026-03-22 07:14:02,32.09249637,35.10200795,408.686,30.984,-2.084,30.22,6.512,6
2026-03-22 07:14:03,32.09257186,35.10236683,378.711,29.218,-18.809,22.355,0.374,6
2026-03-22 07:14:04,32.0925676,35.10272326,378.744,30.955,-18.934,24.489,0.071,6
2026-03-22 07:14:05,32.09254581,35.10284067,424.755,29.023,-0.733,27.582,9.002,6
2026-03-22 07:14:06,32.0925133,35.10332444,365.175,34.716,-26.836,20.325,-8.482,7
2026-03-22 07:14:07,32.09268292,35.10350231,375.564,27.015,-20.354,17.415,3.493,5
2026-03-22 07:14:08,32.09271702,35.10378846,382.081,26.927,-17.277,20.097,4.762,5
2026-03-22 07:14:09,32.09274113,35.10406713,379.34,26.715,-17.642,19.807,3.181,5
2026-03-22 07:14:10,32.09273643,35.10439463,384.826,28.325,-16.086,23.134,2.898,6
2026-03-22 07:14:11,32.0927568,35.10465419,378.114,26.862,-17.541,20.315,1.078,7
2026-03-22 07:14:12,32.09282776,35.1049634,392.404,28.462,-14.646,23.564,6.35,8
2026-03-22 07:14:13,32.09279199,35.1051133,389.3,22.366,-12.214,18.649,1.806,7
2026-03-22 07:14:14,32.09288888,35.10546765,381.355,27.3,-19.094,19.275,3.036,7
2026-03-22 07:14:15,32.09295182,35.10589941,356.676,34.725,-28.888,19.24,-1.058,7
2026-03-22 07:14:16,32.09301095,35.10620418,355.894,32.291,-25.308,20.005,1.421,5
2026-03-22 07:14:17,32.0930973,35.10639882,377.716,27.336,-15.027,21.098,8.735,5
